Autauga,Alabama,1502153,59095,,,,,,,,,,,,,,
Piscataquis,Maine,560396,17165,,,,,,,,,,,,,,
Sagadahoc,Maine,1705967,37071,,,,,,,,,,,,,,
Somerset,Maine,1585851,50592,,,,,,,,,,,,,,
Waldo,Maine,1351787,39912,,,,,,,,,,,,,,
Washington,Maine,1031730,31121,351,9,0,0,0,0,90,44,33,0,0,352,8,0
York,Maine,8384714,214591,217,20,3,0,0,0,129,50,37,0,0,240,0,0
,,,,,,,,,,,,,,,,,
Allegany,Maryland,2530648,67729,,,,,,,,,,,,,,
Anne Arundel,Maryland,46393893,590336,222,39,1,0,0,0,101,64,38,0,0,240,0,22
Baltimore,Maryland,49710537,849316,274,81,10,0,0,0,140,71,43,0,17,238,110,0
Calvert,Maryland,3878152,93928,205,17,1,0,0,0,105,49,39,0,0,223,0,0
Caroline,Maryland,1164612,33386,,,,,,,,,,,,,,
Carroll,Maryland,5774373,173873,208,34,1,0,0,0,112,54,41,0,0,243,0,0
Cecil,Maryland,4389612,103905,283,71,4,0,0,0,118,61,40,0,0,203,155,0
Charles,Maryland,5378383,168698,215,26,1,0,0,0,105,51,38,0,0,242,0,0
Dorchester,Maryland,1283999,32489,318,46,1,0,0,0,105,54,39,0,0,309,56,0
Frederick,Maryland,12706667,279835,207,36,1,0,0,0,126,58,41,0,0,244,0,0
Garrett,Maryland,1184433,28702,330,35,0,0,0,0,91,50,37,0,0,326,39,0
Harford,Maryland,12254300,262977,268,80,9,0,0,0,122,71,42,0,0,213,144,0
Howard,Maryland,26480561,334529,334,31,0,0,0,0,81,48,31,0,186,0,179,0
Kent,Maryland,836226,19270,308,48,1,0,0,0,108,54,37,0,0,231,126,0
Montgomery,Maryland,84842228,1054827,296,62,3,0,0,0,119,58,39,0,0,223,138,0
Prince George's,Maryland,41716091,955306,302,58,5,0,0,0,129,64,39,0,7,319,39,0
Queen Anne's,Maryland,1853612,50798,,,,,,,,,,,,,,
St. Mary's,Maryland,7167546,114468,,,,,,,,,,,,,,
Somerset,Maryland,833180,24584,,,,,,,,,,,,,,
Talbot,Maryland,1795412,37626,,,,,,,,,,,,,,
Washington,Maryland,6317394,154937,284,75,1,0,0,0,115,61,40,0,0,202,158,0
Wicomico,Maryland,4843137,103980,,,,,,,,,,,,,,
Worcester,Maryland,2515515,53132,,,,,,,,,,,,,,
Baltimore (Independent City),Maryland,42782920,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Barnstable,Massachusetts,12083714,232411,332,24,3,0,0,0,126,48,36,0,0,352,7,0
Berkshire,Massachusetts,6184325,128657,302,62,1,0,0,0,103,55,37,0,0,187,178,0
Bristol,Massachusetts,24798881,580164,324,39,2,0,0,0,147,51,38,0,0,296,69,0
Dukes,Massachusetts,1431720,21097,336,20,0,0,0,0,100,48,36,0,0,345,11,0
Essex,Massachusetts,42903361,807074,324,40,1,0,0,0,129,51,35,0,1,278,86,0
Franklin,Massachusetts,2742108,71015,297,68,0,0,0,0,98,55,36,0,0,171,194,0
Hampden,Massachusetts,20639756,462718,287,76,2,0,0,0,116,58,39,0,7,174,184,0
Hampshire,Massachusetts,6889418,161572,326,26,0,0,0,0,95,47,33,0,1,259,91,1
Middlesex,Massachusetts,173443523,1614742,338,25,1,1,0,0,153,49,33,0,17,235,113,0
Nantucket,Massachusetts,1332979,14491,,,,,,,,,,,,,,
Norfolk,Massachusetts,50038163,724505,320,42,3,0,0,0,133,53,35,0,4,275,86,0
Plymouth,Massachusetts,23767184,533003,310,53,2,0,0,0,112,53,37,0,0,235,130,0
Suffolk,Massachusetts,126231838,771245,305,57,3,0,0,0,145,56,36,0,41,138,186,0
Worcester,Massachusetts,40762031,862029,304,58,3,0,0,0,125,54,39,0,10,195,159,1
,,,,,,,,,,,,,,,,,
Alcona,Michigan,193731,10235,,,,,,,,,,,,,,
Alger,Michigan,229279,8821,,,,,,,,,,,,,,
Allegan,Michigan,4308063,120950,281,71,9,0,0,0,136,62,38,0,0,209,152,0
Alpena,Michigan,1001364,28893,,,,,,,,,,,,,,
Antrim,Michigan,545616,23813,,,,,,,,,,,,,,
Arenac,Michigan,383974,14975,,,,,,,,,,,,,,
Baraga,Michigan,255386,8215,,,,,,,,,,,,,,
Barry,Michigan,1530171,62992,,,,,,,,,,,,,,
Bay,Michigan,3427207,102985,328,35,0,0,0,0,84,50,21,0,0,0,363,0
Benzie,Michigan,490018,18223,222,29,0,0,0,0,100,51,36,0,0,251,0,0
Berrien,Michigan,6916916,153101,209,38,3,0,0,0,129,67,40,0,0,250,0,0
Branch,Michigan,1414352,44985,,,,,,,,,,,,,,
Calhoun,Michigan,6494551,133819,,,,,,,,,,,,,,
Cass,Michigan,1032342,51483,235,29,1,0,0,0,112,54,40,0,0,265,0,0
Charlevoix,Michigan,1125767,26086,,,,,,,,,,,,,,
Cheboygan,Michigan,560665,25752,,,,,,,,,,,,,,
Chippewa,Michigan,1027176,36816,,,,,,,,,,,,,,
Clare,Michigan,986488,31065,,,,,,,,,,,,,,
Clinton,Michigan,2081915,79426,217,22,0,0,0,0,100,50,37,0,0,239,0,0
Crawford,Michigan,391917,13204,,,,,,,,,,,,,,
Delta,Michigan,1119129,36826,,,,,,,,,,,,,,
Dickinson,Michigan,1271903,25787,,,,,,,,,,,,,,
Eaton,Michigan,5120452,108944,,,,,,,,,,,,,,
Emmet,Michigan,1662006,34225,,,,,,,,,,,,,,
Genesee,Michigan,14845962,404208,291,71,3,0,0,0,119,57,39,0,0,208,157,0
Gladwin,Michigan,418114,25485,,,,,,,,,,,,,,
Gogebic,Michigan,427495,14361,,,,,,,,,,,,,,
Grand Traverse,Michigan,4871789,95860,,,,,,,,,,,,,,
Gratiot,Michigan,1306503,41544,,,,,,,,,,,,,,
Hillsdale,Michigan,1544537,45546,,,,,,,,,,,,,,
Houghton,Michigan,1050615,37313,,,,,,,,,,,,,,
Huron,Michigan,1439236,31252,221,23,2,0,0,0,101,51,37,0,0,246,0,0
Ingham,Michigan,15834048,284034,259,104,0,0,0,0,97,64,40,0,4,182,177,0
Ionia,Michigan,1628928,67197,,,,,,,,,,,,,,
Iosco,Michigan,808510,25369,,,,,,,,,,,,,,
Iron,Michigan,282197,11635,,,,,,,,,,,,,,
Isabella,Michigan,2143559,64813,,,,,,,,,,,,,,
Jackson,Michigan,6337930,160050,,,,,,,,,,,,,,
Kalamazoo,Michigan,13094094,261108,233,116,0,0,0,0,100,66,42,0,0,137,212,0
Kalkaska,Michigan,518010,17979,,,,,,,,,,,,,,
Kent,Michigan,40111238,658046,236,126,3,0,0,0,143,68,42,0,7,180,178,0
Keweenaw,Michigan,48534,2107,111,6,0,0,0,0,63,31,10,0,0,0,117,0
Lake,Michigan,214811,12308,,,,,,,,,,,,,,
Lapeer,Michigan,2255916,88513,,,,,,,,,,,,,,
Leelanau,Michigan,745463,22623,,,,,,,,,,,,,,
Lenawee,Michigan,2861990,98956,246,76,0,0,0,0,93,61,40,0,0,171,151,0
Livingston,Michigan,6834026,195014,,,,,,,,,,,,,,
Luce,Michigan,141733,5309,,,,,,,,,,,,,,
Mackinac,Michigan,418260,10906,,,,,,,,,,,,,,
Macomb,Michigan,37532821,876792,241,121,3,0,0,0,115,67,43,0,0,181,184,0
Manistee,Michigan,798512,25350,221,45,3,0,0,0,115,58,38,0,0,244,25,0
Marquette,Michigan,2861030,66103,,,,,,,,,,,,,,
Mason,Michigan,918129,29383,206,34,3,0,0,0,115,54,38,0,0,243,0,0
Mecosta,Michigan,1187109,40031,,,,,,,,,,,,,,
Menominee,Michigan,667289,23299,,,,,,,,,,,,,,
Midland,Michigan,4807138,83457,,,,,,,,,,,,,,
Missaukee,Michigan,398736,15130,283,72,0,0,0,0,90,58,39,0,0,207,148,0
Monroe,Michigan,5393210,155274,57,4,0,0,0,0,77,45,19,0,0,0,0,61
Montcalm,Michigan,1508365,67220,,,,,,,,,,,,,,
Montmorency,Michigan,238437,9297,,,,,,,,,,,,,,
Muskegon,Michigan,5725808,176511,209,48,8,0,0,0,129,71,40,0,0,265,0,0
Newaygo,Michigan,1248859,50296,,,,,,,,,,,,,,
Oakland,Michigan,100384284,1270017,244,51,1,0,0,0,101,61,38,0,0,249,47,0
Oceana,Michigan,552037,26815,,,,,,,,,,,,,,
Ogemaw,Michigan,499697,20726,,,,,,,,,,,,,,
Ontonagon,Michigan,124114,5868,,,,,,,,,,,,,,
Osceola,Michigan,685579,23105,,,,,,,,,,,,,,
Oscoda,Michigan,178217,8311,,,,,,,,,,,,,,
Otsego,Michigan,973882,25289,,,,,,,,,,,,,,
Ottawa,Michigan,13896605,299157,234,127,4,0,0,0,108,67,44,0,0,164,201,0
Presque Isle,Michigan,342874,13093,,,,,,,,,,,,,,
Roscommon,Michigan,535422,23633,,,,,,,,,,,,,,
Saginaw,Michigan,7883704,189591,,,,,,,,,,,,,,
St. Clair,Michigan,5123563,160053,254,104,7,0,0,0,140,67,40,0,0,177,188,0
St. Joseph,Michigan,2049268,60758,,,,,,,,,,,,,,
Sanilac,Michigan,1157710,40506,,,,,,,,,,,,,,
Schoolcraft,Michigan,276281,8030,314,43,3,0,0,0,112,55,35,0,0,221,139,0
Shiawassee,Michigan,1568307,67877,,,,,,,,,,,,,,
Tuscola,Michigan,1231818,52917,327,25,1,0,0,0,101,48,34,0,0,353,0,0
Van Buren,Michigan,2692034,75658,,,,,,,,,,,,,,
Washtenaw,Michigan,23859602,369390,278,87,0,0,0,0,100,61,40,0,0,228,137,0
Wayne,Michigan,89501989,1774816,154,207,4,0,0,0,118,82,53,0,12,75,276,2
Wexford,Michigan,1214042,33901,334,25,1,0,0,0,105,47,34,0,0,360,0,0
,,,,,,,,,,,,,,,,,
Aitkin,Minnesota,457384,15887,,,,,,,,,,,,,,
Anoka,Minnesota,14743564,367018,280,78,5,2,0,0,159,66,39,0,13,255,95,2
Becker,Minnesota,1368127,35219,252,94,6,5,0,0,191,69,43,0,0,64,293,0
Beltrami,Minnesota,1716987,46380,298,34,5,3,1,0,259,56,22,0,0,0,341,0
Benton,Minnesota,1720011,41459,,,,,,,,,,,,,,
Big Stone,Minnesota,215985,5145,,,,,,,,,,,,,,
Blue Earth,Minnesota,3663156,69280,,,,,,,,,,,,,,
Brown,Minnesota,1326100,25819,,,,,,,,,,,,,,
Carlton,Minnesota,1249080,36409,329,32,4,0,0,0,143,50,31,0,0,200,165,0
Carver,Minnesota,5427398,108626,,,,,,,,,,,,,,
Cass,Minnesota,1189210,30639,241,99,7,4,1,0,251,65,44,0,0,0,352,0
Chippewa,Minnesota,582183,12357,,,,,,,,,,,,,,
Chisago,Minnesota,1578871,57469,,,,,,,,,,,,,,
Clay,Minnesota,1894378,65574,,,,,,,,,,,,,,
Clearwater,Minnesota,308404,8576,,,,,,,,,,,,,,
Cook,Minnesota,234308,5617,313,11,3,1,0,0,153,27,7,0,0,0,328,0
Cottonwood,Minnesota,638968,11569,,,,,,,,,,,,,,
Crow Wing,Minnesota,2583702,67270,305,47,2,2,1,0,222,61,33,0,0,195,162,0
Dakota,Minnesota,25709004,442038,303,59,1,2,0,0,155,58,30,0,50,0,315,0
Dodge,Minnesota,744595,20935,,,,,,,,,,,,,,
Douglas,Minnesota,1908854,39238,,,,,,,,,,,,,,
Faribault,Minnesota,527751,13909,,,,,,,,,,,,,,
Fillmore,Minnesota,608049,21271,,,,,,,,,,,,,,
Freeborn,Minnesota,1243606,30749,,,,,,,,,,,,,,
Goodhue,Minnesota,2714893,47968,193,23,0,0,0,0,90,58,39,0,0,216,0,0
Grant,Minnesota,269872,6153,,,,,,,,,,,,,,
Hennepin,Minnesota,129831191,1267416,263,99,0,3,0,0,155,64,39,0,28,116,164,57
Houston,Minnesota,540135,18778,,,,,,,,,,,,,,
Hubbard,Minnesota,705274,21715,,,,,,,,,,,,,,
Isanti,Minnesota,1092533,41906,,,,,,,,,,,,,,
Itasca,Minnesota,1974270,45070,,,,,,,,,,,,,,
Jackson,Minnesota,624376,9990,,,,,,,,,,,,,,
Kanabec,Minnesota,400586,16159,,,,,,,,,,,,,,
Kandiyohi,Minnesota,2094970,43767,,,,,,,,,,,,,,
Kittson,Minnesota,207920,4146,,,,,,,,,,,,,,
Koochiching,Minnesota,477167,11941,,,,,,,,,,,,,,
Lac qui Parle,Minnesota,280485,6684,,,,,,,,,,,,,,
Lake,Minnesota,564773,10986,327,31,3,1,0,0,158,50,29,0,0,197,165,0
Lake of the Woods,Minnesota,185065,3823,,,,,,,,,,,,,,
Le Sueur,Minnesota,886118,28841,,,,,,,,,,,,,,
Lincoln,Minnesota,417768,5567,,,,,,,,,,,,,,
Lyon,Minnesota,1427631,25231,289,65,3,2,0,0,177,61,38,0,0,194,165,0
McLeod,Minnesota,1750658,36735,,,,,,,,,,,,,,
Mahnomen,Minnesota,176390,5414,,,,,,,,,,,,,,
Marshall,Minnesota,381240,8988,,,,,,,,,,,,,,
Martin,Minnesota,1065764,19915,,,,,,,,,,,,,,
Meeker,Minnesota,1033123,23376,,,,,,,,,,,,,,
Mille Lacs,Minnesota,809442,26867,232,13,0,0,0,0,71,47,36,0,0,245,0,0
Morrison,Minnesota,1123279,33992,,,,,,,,,,,,,,
Mower,Minnesota,1749276,40158,,,,,,,,,,,,,,
Murray,Minnesota,521214,8144,,,,,,,,,,,,,,
Nicollet,Minnesota,1496295,34332,,,,,,,,,,,,,,
Nobles,Minnesota,1236722,21991,,,,,,,,,,,,,,
Norman,Minnesota,234376,6416,,,,,,,,,,,,,,
Olmsted,Minnesota,11340877,163436,301,58,2,0,0,0,125,58,36,0,0,222,139,0
Otter Tail,Minnesota,2259352,60046,,,,,,,,,,,,,,
Pennington,Minnesota,1867249,13780,,,,,,,,,,,,,,
Pine,Minnesota,700839,29302,,,,,,,,,,,,,,
Pipestone,Minnesota,632322,9313,,,,,,,,,,,,,,
Polk,Minnesota,1337483,30757,,,,,,,,,,,,,,
Pope,Minnesota,561847,11403,,,,,,,,,,,,,,
Ramsey,Minnesota,38197788,543257,295,67,3,0,0,0,148,61,30,0,0,0,308,57
Red Lake,Minnesota,164640,3933,,,,,,,,,,,,,,
Redwood,Minnesota,874109,15366,,,,,,,,,,,,,,
Renville,Minnesota,817480,14608,,,,,,,,,,,,,,
Rice,Minnesota,2561810,67262,,,,,,,,,,,,,,
Rock,Minnesota,631510,9680,,,,,,,,,,,,,,
Roseau,Minnesota,1194688,15258,,,,,,,,,,,,,,
St. Louis,Minnesota,9642732,199182,,,,,,,,,,,,,,
Scott,Minnesota,6574801,153268,291,60,0,0,0,0,98,61,37,0,0,260,91,0
Sherburne,Minnesota,3188104,99074,,,,,,,,,,,,,,
Sibley,Minnesota,458071,14917,,,,,,,,,,,,,,
Stearns,Minnesota,8356632,158947,289,67,3,2,1,0,228,63,36,0,0,171,191,0
Steele,Minnesota,2164608,37349,,,,,,,,,,,,,,
Stevens,Minnesota,626126,9700,,,,,,,,,,,,,,
Swift,Minnesota,489630,9749,,,,,,,,,,,,,,
Todd,Minnesota,771401,25237,,,,,,,,,,,,,,
Traverse,Minnesota,215449,3286,,,,,,,,,,,,,,
Wabasha,Minnesota,697187,21509,,,,,,,,,,,,,,
Wadena,Minnesota,517882,14177,,,,,,,,,,,,,,
Waseca,Minnesota,794222,19000,,,,,,,,,,,,,,
Washington,Minnesota,12090159,272256,205,21,1,0,0,0,119,49,35,0,0,227,0,0
Watonwan,Minnesota,472663,11135,,,,,,,,,,,,,,
Wilkin,Minnesota,277744,6395,,,,,,,,,,,,,,
Winona,Minnesota,2263085,49630,107,9,0,0,0,0,78,41,18,0,0,0,116,0
Wright,Minnesota,4854370,144845,267,85,3,2,0,0,182,70,39,0,0,186,171,0
Yellow Medicine,Minnesota,518059,9411,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Adams,Mississippi,846255,28742,,,,,,,,,,,,,,
Alcorn,Mississippi,1182364,34349,,,,,,,,,,,,,,
Amite,Mississippi,220800,12637,,,,,,,,,,,,,,
Attala,Mississippi,449883,17742,,,,,,,,,,,,,,
Benton,Mississippi,229592,7646,,,,,,,,,,,,,,
Bolivar,Mississippi,875784,30308,294,66,0,0,0,0,90,54,38,0,0,160,200,0
Calhoun,Mississippi,261370,13018,,,,,,,,,,,,,,
Carroll,Mississippi,97754,9879,,,,,,,,,,,,,,
Chickasaw,Mississippi,475857,17011,,,,,,,,,,,,,,
Choctaw,Mississippi,549336,8106,,,,,,,,,,,,,,
Claiborne,Mississippi,636583,8908,,,,,,,,,,,,,,
Clarke,Mississippi,254500,15421,,,,,,,,,,,,,,
Clay,Mississippi,497277,18535,,,,,,,,,,,,,,
Coahoma,Mississippi,600328,20810,,,,,,,,,,,,,,
Copiah,Mississippi,620797,27995,,,,,,,,,,,,,,
Covington,Mississippi,650430,18279,,,,,,,,,,,,,,
DeSoto,Mississippi,5774897,188633,289,74,1,0,0,0,136,58,38,0,0,144,220,0
Forrest,Mississippi,3277458,77875,281,82,0,0,0,0,92,55,38,0,0,0,363,0
Franklin,Mississippi,171834,7676,,,,,,,,,,,,,,
George,Mississippi,455626,24762,,,,,,,,,,,,,,
Greene,Mississippi,138269,13630,,,,,,,,,,,,,,
Grenada,Mississippi,854677,21365,,,,,,,,,,,,,,
Hancock,Mississippi,1564707,46055,289,71,0,0,0,0,97,55,37,0,0,124,236,0
Harrison,Mississippi,8137581,209396,303,56,0,0,0,0,85,53,38,0,0,139,220,0
Hinds,Mississippi,10686753,222679,260,105,0,0,0,0,87,59,43,0,0,95,270,0
Holmes,Mississippi,244599,16496,,,,,,,,,,,,,,
Humphreys,Mississippi,165152,7551,,,,,,,,,,,,,,
Issaquena,Mississippi,17801,1280,,,,,,,,,,,,,,
Itawamba,Mississippi,544227,23838,,,,,,,,,,,,,,
Jackson,Mississippi,7644424,143987,309,50,0,0,0,0,84,52,38,0,0,184,175,0
Jasper,Mississippi,535500,16291,,,,,,,,,,,,,,
Jefferson,Mississippi,104598,7205,,,,,,,,,,,,,,
Jefferson Davis,Mississippi,164884,11134,,,,,,,,,,,,,,
Jones,Mississippi,2349563,66744,,,,,,,,,,,,,,
Kemper,Mississippi,258715,8829,,,,,,,,,,,,,,
Lafayette,Mississippi,1968855,56884,,,,,,,,,,,,,,
Lamar,Mississippi,1658858,65353,,,,,,,,,,,,,,
Lauderdale,Mississippi,3124167,72088,244,1,0,0,0,0,54,42,31,0,0,245,0,0
Lawrence,Mississippi,310716,11812,,,,,,,,,,,,,,
Leake,Mississippi,606642,21196,,,,,,,,,,,,,,
Lee,Mississippi,4588900,82883,232,10,0,0,0,0,64,46,36,0,0,242,0,0
Leflore,Mississippi,1117463,27557,,,,,,,,,,,,,,
Lincoln,Mississippi,1085466,34943,,,,,,,,,,,,,,
Lowndes,Mississippi,2657919,58150,,,,,,,,,,,,,,
Madison,Mississippi,6305185,109813,,,,,,,,,,,,,,
Marion,Mississippi,791651,24378,,,,,,,,,,,,,,
Marshall,Mississippi,716922,33725,,,,,,,,,,,,,,
Monroe,Mississippi,863238,33883,,,,,,,,,,,,,,
Montgomery,Mississippi,173348,9729,,,,,,,,,,,,,,
Neshoba,Mississippi,967719,28993,,,,,,,,,,,,,,
Newton,Mississippi,483316,21056,,,,,,,,,,,,,,
Noxubee,Mississippi,226765,10123,,,,,,,,,,,,,,
Oktibbeha,Mississippi,1602624,51842,,,,,,,,,,,,,,
Panola,Mississippi,938830,32851,,,,,,,,,,,,,,
Pearl River,Mississippi,1019998,56503,,,,,,,,,,,,,,
Perry,Mississippi,278203,11571,,,,,,,,,,,,,,
Pike,Mississippi,1014420,39973,,,,,,,,,,,,,,
Pontotoc,Mississippi,874457,31445,,,,,,,,,,,,,,
Prentiss,Mississippi,551337,24996,,,,,,,,,,,,,,
Quitman,Mississippi,87337,5935,,,,,,,,,,,,,,
Rankin,Mississippi,6351150,158096,,,,,,,,,,,,,,
Scott,Mississippi,1121903,27598,,,,,,,,,,,,,,
Sharkey,Mississippi,91671,3663,,,,,,,,,,,,,,
Simpson,Mississippi,597014,25750,,,,,,,,,,,,,,
Smith,Mississippi,379311,14191,,,,,,,,,,,,,,
Stone,Mississippi,352038,18644,,,,,,,,,,,,,,
Sunflower,Mississippi,603450,25402,,,,,,,,,,,,,,
Tallahatchie,Mississippi,244844,12366,,,,,,,,,,,,,,
Tate,Mississippi,463507,28234,,,,,,,,,,,,,,
Tippah,Mississippi,587395,21635,,,,,,,,,,,,,,
Tishomingo,Mississippi,524483,18750,,,,,,,,,,,,,,
Tunica,Mississippi,453565,9696,,,,,,,,,,,,,,
Union,Mississippi,1085185,27953,,,,,,,,,,,,,,
Walthall,Mississippi,246068,13836,,,,,,,,,,,,,,
Warren,Mississippi,2123281,43579,,,,,,,,,,,,,,
Washington,Mississippi,1257728,43687,,,,,,,,,,,,,,
Wayne,Mississippi,618454,19709,,,,,,,,,,,,,,
Webster,Mississippi,175151,9983,,,,,,,,,,,,,,
Wilkinson,Mississippi,142570,8315,,,,,,,,,,,,,,
Winston,Mississippi,471916,17596,,,,,,,,,,,,,,
Yalobusha,Mississippi,304840,12415,354,5,0,0,0,0,61,44,31,0,0,359,0,0
Yazoo,Mississippi,626951,26373,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Adair,Missouri,714345,25185,,,,,,,,,,,,,,
Andrew,Missouri,309059,18002,225,20,0,0,0,0,90,50,39,0,0,245,0,0
Atchison,Missouri,371646,5234,,,,,,,,,,,,,,
Audrain,Missouri,839314,24982,,,,,,,,,,,,,,
Barry,Missouri,1481399,34712,,,,,,,,,,,,,,
Barton,Missouri,341695,11658,,,,,,,,,,,,,,
Bates,Missouri,421861,16105,,,,,,,,,,,,,,
Benton,Missouri,359640,19908,,,,,,,,,,,,,,
Bollinger,Missouri,176163,10556,,,,,,,,,,,,,,
Boone,Missouri,9255256,185840,233,12,0,0,0,0,77,47,37,0,0,245,0,0
Buchanan,Missouri,4585493,83853,292,70,3,0,0,0,109,55,34,0,0,0,241,124
Butler,Missouri,1368087,42101,,,,,,,,,,,,,,
Caldwell,Missouri,202969,8897,,,,,,,,,,,,,,
Callaway,Missouri,1514295,44638,229,16,0,0,0,0,80,47,39,0,0,245,0,0
Camden,Missouri,1472777,43436,,,,,,,,,,,,,,
Cape Girardeau,Missouri,3676134,82113,,,,,,,,,,,,,,
Carroll,Missouri,294080,8376,,,,,,,,,,,,,,
Carter,Missouri,111221,5320,,,,,,,,,,,,,,
Cass,Missouri,2567329,109638,310,54,1,0,0,0,108,56,37,0,0,201,164,0
Cedar,Missouri,266270,14496,295,55,0,0,0,0,86,54,38,0,0,189,161,0
Chariton,Missouri,277954,7356,,,,,,,,,,,,,,
Christian,Missouri,1712119,91499,,,,,,,,,,,,,,
Clark,Missouri,138793,6736,,,,,,,,,,,,,,
Clay,Missouri,11904310,255518,293,53,4,0,0,0,129,63,39,0,0,233,117,0
Clinton,Missouri,370096,21287,221,24,0,0,0,0,97,50,38,0,0,245,0,0
Cole,Missouri,4906317,77205,,,,,,,,,,,,,,
Cooper,Missouri,389064,17115,,,,,,,,,,,,,,
Crawford,Missouri,615007,22807,,,,,,,,,,,,,,
Dade,Missouri,177468,7599,,,,,,,,,,,,,,
Dallas,Missouri,232399,17341,,,,,,,,,,,,,,
Daviess,Missouri,152039,8399,,,,,,,,,,,,,,
DeKalb,Missouri,279701,11098,,,,,,,,,,,,,,
Dent,Missouri,341902,14432,,,,,,,,,,,,,,
Douglas,Missouri,193484,11732,,,,,,,,,,,,,,
Dunklin,Missouri,659523,27717,,,,,,,,,,,,,,
Franklin,Missouri,4374389,105231,,,,,,,,,,,,,,
Gasconade,Missouri,416757,14791,,,,,,,,,,,,,,
Gentry,Missouri,204310,6173,,,,,,,,,,,,,,
Greene,Missouri,16050223,300865,327,38,0,0,0,0,84,51,35,0,0,215,105,45
Grundy,Missouri,303139,9720,,,,,,,,,,,,,,
Harrison,Missouri,224936,8164,,,,,,,,,,,,,,
Henry,Missouri,680473,22206,,,,,,,,,,,,,,
Hickory,Missouri,130119,8607,,,,,,,,,,,,,,
Holt,Missouri,199580,4226,,,,,,,,,,,,,,
Howard,Missouri,205576,10168,,,,,,,,,,,,,,
Howell,Missouri,1119970,39975,,,,,,,,,,,,,,
Iron,Missouri,443388,9408,,,,,,,,,,,,,,
Jackson,Missouri,44123333,716862,227,133,5,0,0,0,147,65,45,0,25,0,258,82
Jasper,Missouri,4897015,123155,298,62,0,0,0,0,93,58,38,0,0,218,0,142
Jefferson,Missouri,4875019,227771,293,67,4,1,0,0,161,58,39,0,0,185,163,17
Johnson,Missouri,1695070,54150,,,,,,,,,,,,,,
Knox,Missouri,109746,3808,,,,,,,,,,,,,,
Laclede,Missouri,1143930,36133,,,,,,,,,,,,,,
Lafayette,Missouri,797181,32817,,,,,,,,,,,,,,
Lawrence,Missouri,832599,38321,,,,,,,,,,,,,,
Lewis,Missouri,219024,10000,,,,,,,,,,,,,,
Lincoln,Missouri,1245901,61586,225,19,0,0,0,0,93,49,39,0,0,244,0,0
Linn,Missouri,374026,11843,,,,,,,,,,,,,,
Livingston,Missouri,532277,14755,,,,,,,,,,,,,,
McDonald,Missouri,720193,23383,,,,,,,,,,,,,,
Macon,Missouri,489545,15183,,,,,,,,,,,,,,
Madison,Missouri,264573,12652,,,,,,,,,,,,,,
Maries,Missouri,173173,8406,,,,,,,,,,,,,,
Marion,Missouri,1108389,28518,,,,,,,,,,,,,,
Mercer,Missouri,107307,3488,,,,,,,,,,,,,,
Miller,Missouri,659366,24909,,,,,,,,,,,,,,
Mississippi,Missouri,318506,12538,,,,,,,,,,,,,,
Moniteau,Missouri,441682,15484,,,,,,,,,,,,,,
Monroe,Missouri,178631,8712,359,6,0,0,0,0,71,44,32,0,0,363,0,2
Montgomery,Missouri,356993,11415,,,,,,,,,,,,,,
Morgan,Missouri,512666,21379,,,,,,,,,,,,,,
New Madrid,Missouri,944397,16035,,,,,,,,,,,,,,
Newton,Missouri,1958803,59386,,,,,,,,,,,,,,
Nodaway,Missouri,687482,21160,,,,,,,,,,,,,,
Oregon,Missouri,174819,8631,,,,,,,,,,,,,,
Osage,Missouri,413762,13379,,,,,,,,,,,,,,
Ozark,Missouri,119504,8782,,,,,,,,,,,,,,
Pemiscot,Missouri,405355,15236,,,,,,,,,,,,,,
Perry,Missouri,1020257,18922,213,29,2,0,0,0,122,51,39,0,0,244,0,0
Pettis,Missouri,1647658,43188,,,,,,,,,,,,,,
Phelps,Missouri,1414142,44937,,,,,,,,,,,,,,
Pike,Missouri,493806,17761,,,,,,,,,,,,,,
Platte,Missouri,6253887,108569,,,,,,,,,,,,,,
Polk,Missouri,736227,32043,,,,,,,,,,,,,,
Pulaski,Missouri,2073930,53816,,,,,,,,,,,,,,
Putnam,Missouri,117109,4712,,,,,,,,,,,,,,
Ralls,Missouri,660095,10361,,,,,,,,,,,,,,
Randolph,Missouri,1141768,24760,,,,,,,,,,,,,,
Ray,Missouri,457508,23008,,,,,,,,,,,,,,
Reynolds,Missouri,245061,6087,,,,,,,,,,,,,,
Ripley,Missouri,191281,10617,,,,,,,,,,,,,,
St. Charles,Missouri,16683262,409981,,,,,,,,,,,,,,
St. Clair,Missouri,144232,9376,,,,,,,,,,,,,,
Ste. Genevieve,Missouri,619933,18588,,,,,,,,,,,,,,
St. Francois,Missouri,1574096,67541,,,,,,,,,,,,,,
St. Louis,Missouri,74326726,997187,,,,,,,,,,,,,,
Saline,Missouri,869363,23289,,,,,,,,,,,,,,
Schuyler,Missouri,92269,4025,,,,,,,,,,,,,,
Scotland,Missouri,133772,4693,,,,,,,,,,,,,,
Scott,Missouri,1514528,37840,,,,,,,,,,,,,,
Shannon,Missouri,127886,7106,,,,,,,,,,,,,,
Shelby,Missouri,173507,5976,,,,,,,,,,,,,,
